"site","watershed","ISCO_number","record_type","year","month","day","hour","season","julian_day","running_day_of_project","Ca_ueq_L","nmCa_ueq_L","Mg_flag","Mg_ueq_L","nmMg_ueq_L","K_flag","K_ueq_L","nmK_ueq_L","Na_ueq_L","nmNa_ueq_L","Si_flag","Si_mg_L","NH4_flag","NH4_ueq_L","Al_flag","Al_ppb","Al_org_flag","Al_org_ppb","total_N_flag","total_N_ppm","Cl_ueq_L","SO4_ueq_L","nmSO4_ueq_L","NO3_flag","NO3_ueq_L","DOC_flag","DOC_mg_L","DIC_flag","DIC_mg_L","ANC_ueq_L","sp_conductance_us_cm","discharge_L_sec","H_ueq_L","HCO3_ueq_L","pH_closed_cell","pH_air_eqll","pH_initial","pH_uneqll","apparent_color_flag","apparent_color_PCU","true_color_flag","true_color_PCU","total_P_flag","total_P_ppb","Comment"
"WB3","WB","6","ISCO",1998,10,18,16,"FALL",291.7,4674.67,128,126,"",47,36,"",10.5,9,95,46,"",2.3,"<DL",1.4,,"480","","","",,57,172,166,"",104,"",1.6,"",,,45,3.171,11.7,,,4.93,,"","",9,"",,"",,""
"EB8","EB","S","REG",1998,10,20,11,"FALL",293.5,4676.46,65,63,"",25,13,"",5.6,5,87,36,"",1.9,"<DL",1.4,,"79","","54","<RL",0.09,60,103,97,"<DL",0.05,"",1.9,"",0.6,5,23,2.236,1,8.98,5.69,6,,"","<RL",3,"",,"<DL",0.4,""
"WB3","WB","S","REG",1998,10,20,11,"FALL",293.5,4676.46,123,121,"",47,36,"",10,9,97,47,"",2.4,"<DL",1.4,,"360","","63","",1.5,58,172,166,"",92.8,"",1.8,"",0.5,10.8,44,1.67,11,1.54,4.98,4.96,,"","<RL",4,"",,"",2.5,""
"EB8","EB","S","REG",1998,10,27,12,"FALL",300.5,4683.5,62,60,"",26,14,"",4.3,3,92,40,"",2.1,"<DL",1.4,,"92","","","<RL",0.08,60,107,101,"<RL",0.8,"",2.2,"",0.8,11.6,23,0.623,1.15,10.9,5.66,5.94,,"","<RL",4,"",,"",2.4,""
"EB8","EB","S","REP",1998,10,27,12,"FALL",300.5,4683.5,64,62,"",26,14,"",4.3,3,91,40,"",2.1,"<DL",1.4,,"97","","","<RL",0.07,60,107,101,"<RL",0.8,"",2.1,"",0.8,,23,0.623,0.91,,,6.04,,"5.64","<RL",4,"",,"",,""
"WB3","WB","S","REG",1998,10,27,12,"FALL",300.5,4683.5,117,115,"",48,35,"",8.9,8,105,50,"",2.6,"<DL",1.4,,"270","","","",1.15,64,175,168,"",71.9,"",1.1,"",0.5,-2.3,44,0.906,7.08,2.37,5.12,5.15,,"","<RL",5,"",,"",5.7,""
"EB8","EB","3","ISCO",1998,10,29,16,"FALL",302.7,4685.67,66,63,"",26,13,"",6.4,5,90,35,"",1.9,"<DL",1.4,,"78","","","",,64,107,100,"<RL",0.8,"",2.1,"",,,23,4.756,,,,,,"","<RL",4,"",,"",,""
"WB3","WB","3","ISCO",1998,10,29,16,"FALL",302.7,4685.67,127,124,"",49,36,"",11.5,10,100,46,"",2.4,"<DL",1.4,,"280","","","",,62,178,172,"",88.2,"",1.7,"",,,42,3.567,9.33,,,5.03,,"","<RL",2,"",,"",,""
"EB8","EB","4","ISCO",1998,10,30,16,"FALL",303.7,4686.67,64,62,"",25,13,"",6.4,5,89,36,"",1.8,"<DL",1.4,,"84","","","",,62,105,99,"",1,"",2.3,"",,,21,7.955,,,,,,"","<RL",5,"",,"",,""
"WB3","WB","4","ISCO",1998,10,30,16,"FALL",303.7,4686.67,124,122,"",49,37,"",11,10,97,46,"",2.3,"<DL",1.4,,"330","","","",,59,179,173,"",87.2,"",1.5,"",,,42,6.03,,,,,,"","<RL",4,"",,"",,""
"EB8","EB","5","ISCO",1998,10,31,16,"FALL",304.7,4687.67,63,61,"",25,13,"",5.4,4,84,33,"",1.9,"<DL",1.4,,"99","","","",,60,104,98,"<RL",0.7,"",2.8,"",,,22,5.181,,,,,,"","<RL",4,"",,"",,""
"WB3","WB","5","ISCO",1998,10,31,16,"FALL",304.7,4687.67,126,124,"",48,35,"",12,11,99,44,"",2.3,"<DL",1.4,,"440","","","",,64,184,177,"",92.6,"",1.5,"",,,43,3.992,8.51,,,5.07,,"","<RL",4,"",,"",,""
"WB3","WB","S","REG",1998,11,3,12,"FALL",307.5,4690.5,119,117,"",46,34,"",9.5,8,98,47,"",2.4,"<DL",1.4,,"330","","63","",1.32,60,180,174,"",82,"",1.5,"<RL",0.4,,42,1.897,9.33,1.23,4.95,5.03,,"","<RL",3,"",,"",2.3,""
"WB3","WB","S","REP",1998,11,3,12,"FALL",307.5,4690.5,117,115,"",46,34,"",9.5,8,99,48,"",2.3,"<DL",1.4,,"330","","63","",1.29,60,181,175,"",82.3,"",1.5,"<RL",0.4,,42,1.897,11,,,,,"4.96","<RL",2,"",,"",,""
"EB8","EB","S","REG",1998,11,3,13,"FALL",307.5,4690.54,62,60,"",25,13,"",5.1,4,88,35,"",1.9,"<DL",1.4,,"70","","61","<RL",0.09,62,106,100,"",1,"",1.8,"",0.5,,23,2.35,1.2,5.19,5.52,5.92,,"","<RL",4,"",,"",1.5,""
"WB3","WB","4","ISCO",1998,11,6,16,"FALL",310.7,4693.67,119,117,"",47,35,"",8.2,7,100,48,"",2.5,"<DL",1.4,,"290","","","",,60,178,172,"",76.4,"",1.4,"",,,,1.189,9.55,,,5.02,,"","<RL",4,"",,"",,""
"WB3","WB","6","ISCO",1998,11,8,16,"FALL",312.7,4695.67,117,115,"",46,34,"",7.7,7,100,48,"",2.6,"<DL",1.4,,"250","","","",,60,176,170,"",73.3,"",1.3,"",,,,1.387,9.12,,,5.04,,"","<RL",4,"",,"",,""
"EB8","EB","S","REG",1998,11,10,10,"FALL",314.4,4697.42,64,62,"",26,14,"",3.8,3,90,37,"",2,"<DL",1.4,,"66","","53","",0.13,61,105,99,"<DL",0.05,"",1.5,"",0.7,,22.4,1.047,1.07,8.52,5.6,5.97,,"","<RL",4,"",,"",1.2,""
"EB8","EB","S","REP",1998,11,10,10,"FALL",314.4,4697.42,64,62,"",26,14,"",3.8,3,90,37,"",2,"<DL",1.4,,"68","","45","",0.13,61,105,99,"<DL",0.05,"",1.6,"",0.7,,22.4,1.047,1.15,,,5.94,,"5.60","<RL",4,"",,"",,""
"WB3","WB","S","REG",1998,11,10,10,"FALL",314.4,4697.42,120,118,"",47,35,"",7.4,6,99,48,"",2.5,"<DL",1.4,,"250","","50","",1.08,60,176,170,"",72.4,"",1.2,"",0.5,,39.2,1.047,8.51,1.92,5.05,5.07,,"","<RL",3,"",,"<RL",0.7,""
"EB8","EB","2","ISCO",1998,11,11,16,"FALL",315.7,4698.67,64,62,"",24,13,"",5.4,4,83,35,"",1.8,"<DL",1.4,,"120","","","",,56,103,97,"",1.5,"",2.3,"",,5.2,22,0,2.04,,,5.69,,"","<RL",2,"",,"",,""
"WB3","WB","2","ISCO",1998,11,11,16,"FALL",315.7,4698.67,121,119,"",47,35,"",7.4,6,100,49,"",2.5,"<DL",1.4,,"240","","","",,60,173,167,"",69.7,"",1.2,"",,-2.8,38,12.57,8.13,,,5.09,,"","",7,"",,"",,""
"EB8","EB","3","ISCO",1998,11,12,16,"FALL",316.7,4699.67,62,60,"",24,13,"",4.3,3,81,33,"",1.7,"<DL",1.4,,"100","","","",,56,102,96,"<DL",0.05,"",2.4,"",,5.6,22,0.708,2.14,,,5.67,,"","<RL",4,"",,"",,""
"WB3","WB","4","ISCO",1998,11,12,16,"FALL",316.7,4699.67,123,121,"",45,34,"",10,9,91,42,"",2.1,"<DL",1.4,,"600","","","",,58,183,177,"",89.4,"",1.8,"",,-6.7,42,5.605,13.8,,,4.86,,"","<RL",5,"",,"",,""
"EB8","EB","6","ISCO",1998,11,15,16,"FALL",319.7,4702.67,63,61,"",23,12,"",4.1,3,82,34,"",1.8,"<DL",1.4,,"98","","","",,56,103,97,"<RL",0.7,"",2.1,"",,3.4,21,7.983,2.4,,,5.62,,"","<RL",3,"",,"",,""
"WB3","WB","13","ISCO",1998,11,15,16,"FALL",319.7,4702.67,119,117,"",44,33,"",8.4,7,92,42,"",2.2,"<DL",1.4,,"670","","","",,59,192,186,"",89.5,"",1.9,"",,-8.2,43,6.993,13.8,,,4.86,,"","<RL",4,"",,"",,""
"EB8","EB","S","REG",1998,11,17,11,"FALL",321.5,4704.46,63,61,"",24,13,"",4.9,4,85,35,"",1.8,"<DL",1.4,,"100","","57","",0.16,58,101,95,"<RL",0.5,"",1.8,"",0.5,8.1,22,2.35,1.32,4.98,5.5,5.88,,"","<RL",3,"",,"",1.2,""
"WB3","WB","S","REG",1998,11,17,11,"FALL",321.5,4704.46,122,120,"",45,33,"",9.5,8,98,45,"",2.2,"<DL",1.4,,"650","","83","",1.31,62,191,185,"",88.1,"",1.4,"<RL",0.4,-3.8,44,2.661,13.2,0.98,4.85,4.88,,"","<RL",2,"",,"",1,""
"WB3","WB","S","REP",1998,11,17,11,"FALL",321.5,4704.46,123,120,"",44,32,"",9.5,8,98,45,"",2.2,"<DL",1.4,,"630","","86","",1.33,62,191,185,"",88.3,"",1.4,"<RL",0.4,-3.8,44,2.661,11.5,,,4.94,,"4.85","<RL",2,"",,"",,""
"EB8","EB","4","ISCO",1998,11,20,16,"FALL",324.7,4707.67,63,61,"",24,13,"",3.3,2,82,35,"",1.8,"<DL",1.4,,"74","","","",,55,98,92,"<DL",0.05,"",1.8,"",,4.2,22,3.001,1.51,,,5.82,,"","<RL",4,"",,"",,""
"WB3","WB","4","ISCO",1998,11,20,16,"FALL",324.7,4707.67,119,117,"",44,33,"",7.7,7,93,43,"",2.3,"<DL",1.4,,"530","","","",,58,174,168,"",80.4,"",1.3,"",,-7.4,44,2.746,12.3,,,4.91,,"","<RL",2,"",,"",,""
"EB8","EB","6","ISCO",1998,11,22,16,"FALL",326.7,4709.67,62,60,"",23,13,"",3.3,2,81,35,"",1.8,"<DL",1.4,,"82","","","",,54,97,91,"<DL",0.05,"",1.8,"",,6.9,22,2.435,2.57,,,5.59,,"","<RL",4,"",,"",,""
"WB3","WB","6","ISCO",1998,11,22,16,"FALL",326.7,4709.67,120,118,"",44,33,"",7.7,7,94,44,"",2.3,"<DL",1.4,,"510","","","",,58,173,167,"",77.5,"",1.3,"",,-6.4,43,2.406,13.2,,,4.88,,"","<RL",2,"",,"",,""
"WB3","WB","S","REG",1998,11,24,10,"FALL",328.4,4711.42,122,120,"",45,33,"",9.2,8,99,46,"",2.3,"<DL",1.4,,"500","","90","",1.28,61,176,170,"",77.3,"",1.6,"<RL",0.4,-5,43,2.067,10.7,4.41,5.55,4.97,,"","<RL",2,"",,"",2.2,""
"EB8","EB","S","REG",1998,11,24,11,"FALL",328.5,4711.46,64,62,"",23,12,"",3.6,3,83,35,"",1.8,"<DL",1.4,,"85","","52","<RL",0.08,55,98,92,"<DL",0.05,"",1.7,"",0.5,7.5,22,2.321,1.48,1.29,4.87,5.83,,"","<RL",4,"",,"",1.7,""
"EB8","EB","S","REP",1998,11,24,11,"FALL",328.5,4711.46,64,62,"",24,13,"",3.6,3,83,35,"",1.8,"<DL",1.4,,"99","","54","<RL",0.09,56,98,92,"<DL",0.05,"",,"",0.5,6.5,22,2.321,1.48,,,5.83,,"4.91","<RL",4,"",,"",,""
"WB3","WB","4","ISCO",1998,11,27,16,"FALL",331.7,4714.67,115,113,"",41,30,"",7.2,6,95,45,"",2.4,"<DL",1.4,,"490","","","",,58,179,173,"",73.2,"",1.3,"",,-4.7,42,7.162,12.3,,,4.91,,"","<RL",2,"",,"",,""
"WB3","WB","6","ISCO",1998,11,27,16,"FALL",331.7,4714.67,114,112,"",40,29,"",7.7,7,95,44,"",2.4,"<DL",1.4,,"480","","","",,59,179,173,"",77.2,"",1.3,"",,-8.6,42,7.162,12.6,,,4.9,,"","<RL",2,"",,"",,""
"EB8","EB","S","REG",1998,12,1,11,"WINTER",335.5,4718.46,64,62,"",21,10,"",5.1,4,86,36,"",1.8,"<DL",1.4,,"86","","54","",0.19,58,99,93,"",1.1,"",2,"",0.5,6.4,22,3.199,1.32,5.19,5.52,5.88,,"","<RL",4,"",,"",1.9,""
"WB3","WB","S","REG",1998,12,1,11,"WINTER",335.5,4718.46,116,114,"",40,29,"",9.5,8,97,45,"",2.4,"<DL",1.4,,"540","","85","",1.27,60,181,175,"",78.5,"",1.4,"",0.5,-3.7,42,2.633,11.5,1.08,4.79,4.94,,"","<RL",2,"",,"",1.6,""
"WB3","WB","S","REP",1998,12,1,11,"WINTER",335.5,4718.46,115,113,"",40,29,"",9.5,8,95,44,"",2.3,"<DL",1.4,,"550","","86","",1.27,60,181,175,"",77.9,"",,"",,-4.7,42,2.633,12.6,,,,,"4.90","<RL",2,"",,"",,""
"EB8","EB","4","ISCO",1998,12,4,16,"WINTER",338.7,4721.67,64,62,"",22,11,"",3.1,2,82,33,"",1.8,"<DL",1.4,,"65","","","",,57,102,96,"<RL",0.8,"",1.9,"",,6.7,22,2.067,1.55,,,5.81,,"","",,"",,"",,""
"WB3","WB","4","ISCO",1998,12,4,16,"WINTER",338.7,4721.67,117,115,"",42,30,"",7.4,6,95,44,"",2.4,"<DL",1.4,,"460","","","",,59,176,170,"",73.1,"",1.7,"",,-5.4,42,2.123,10.2,,,4.99,,"","",,"",,"",,""
"EB8","EB","6","ISCO",1998,12,6,16,"WINTER",340.7,4723.67,65,63,"",22,11,"",3.1,2,84,34,"",1.8,"<DL",1.4,,"72","","","",,58,103,97,"",1.6,"",1.8,"",,4.7,22,1.953,1.66,,,5.78,,"","",,"",,"",,""
"WB3","WB","6","ISCO",1998,12,6,16,"WINTER",340.7,4723.67,112,110,"",41,29,"",7.4,6,52,0,"",2.4,"<DL",1.4,,"410","","","",,60,174,168,"",71.3,"",1.5,"",,-6.2,42,2.067,9.77,,,5.01,,"","",,"",,"",,""
"WB3","WB","S","REG",1998,12,8,11,"WINTER",342.5,4725.46,115,113,"",41,29,"",8.2,7,97,44,"",2.5,"<DL",1.4,,"420","<RL","8","",0.14,62,175,169,"",72.5,"",1.5,"<RL",0.4,-6.1,41,1.868,11.5,1.26,4.96,4.94,,"","",,"",,"",4.4,""
"EB8","EB","S","REG",1998,12,8,12,"WINTER",342.5,4725.5,64,62,"",22,11,"",3.1,2,84,34,"",1.7,"<DL",1.4,,"74","","49","",1.36,58,103,97,"<RL",0.8,"",1.7,"",0.7,3.7,22,1.642,1.41,7.56,5.54,5.85,,"","",,"",,"",1.6,""
"EB8","EB","S","REP",1998,12,8,12,"WINTER",342.5,4725.5,63,61,"",21,10,"",3.1,2,83,34,"",1.8,"<DL",1.4,,"75","","50","",1.32,57,102,96,"<RL",0.9,"",1.8,"",,4.4,,1.642,1.38,,,5.86,,"5.53","",,"",,"",,""
"EB8","EB","4","ISCO",1998,12,11,16,"WINTER",345.7,4728.67,64,62,"",23,12,"",3.1,2,83,32,"",,"",,,"87","","","",,59,103,97,"",1.1,"",1.8,"",,,22.2,1.217,1.55,,,5.81,,"","<RL",4,"",,"",,""
"WB3","WB","4","ISCO",1998,12,11,16,"WINTER",345.7,4728.67,110,108,"",41,29,"",7.2,6,95,42,"",,"",,,"420","","","",,61,171,165,"",69,"",1.3,"",,,40.5,1.642,11,,,4.96,,"","<RL",2,"",,"",,""
"EB8","EB","6","ISCO",1998,12,13,16,"WINTER",347.7,4730.67,63,61,"",23,12,"",3.1,2,84,33,"",,"",,,"84","","","",,59,103,97,"",1,"",1.7,"",,,22.2,1.415,1.38,,,5.86,,"","<RL",4,"",,"",,""
"WB3","WB","6","ISCO",1998,12,13,16,"WINTER",347.7,4730.67,110,108,"",42,30,"",7.2,6,96,44,"",,"",,,"380","","","",,61,170,164,"",66.1,"",1.2,"",,,40.6,1.614,10.5,,,4.98,,"","<RL",2,"",,"",,""
"WB3","WB","S","REG",1998,12,15,10,"WINTER",349.4,4732.42,111,109,"",42,30,"",8.2,7,100,46,"",,"",,,"430","","63","",1.11,63,170,163,"",66.6,"",1.6,"",0.5,,39.6,1.274,6.76,1.72,5,5.17,,"","<RL",4,"",,"",1.3,""
"EB8","EB","S","REG",1998,12,15,11,"WINTER",349.5,4732.46,62,60,"",23,12,"",3.1,2,87,36,"",,"",,,"92","","45","<RL",0.08,59,102,96,"",1.2,"",1.8,"",0.7,,22.5,1.132,1.15,8.35,5.59,5.94,,"","<RL",4,"",,"",3.4,""
"EB8","EB","S","REP",1998,12,15,11,"WINTER",349.5,4732.46,64,62,"",22,11,"",3.1,2,86,35,"",,"",,,"93","","50","",0.5,59,102,96,"",1.1,"",1.8,"",0.7,,22.5,1.132,1.02,,,5.99,,"5.56","<RL",4,"",,"",,""
"EB8","EB","S","REG",1998,12,22,11,"WINTER",356.5,4739.46,65,63,"",24,12,"",5.6,5,80,29,"",1.7,"<DL",1.4,,"160","","86","",0.27,60,97,91,"",11.5,"",2.4,"<RL",0.4,,23,26.47,,3.31,5.41,,,"","",7,"",,"",6.5,""
"WB3","WB","S","REG",1998,12,22,11,"WINTER",356.5,4739.46,114,111,"",43,30,"",11,10,91,36,"",2.1,"<DL",1.4,,"490","","99","",1.25,64,174,167,"",78.9,"",1.6,"<RL",0.4,,43,15.769,,0.92,4.82,,,"","",7,"",,"",3.1,""
"WB3","WB","S","REP",1998,12,22,11,"WINTER",356.5,4739.46,113,111,"",43,30,"",11.3,10,91,36,"",2.1,"<DL",1.4,,"480","","104","",1.51,64,175,168,"",79.7,"",1.6,"<RL",0.4,,43,15.769,13.2,,,,,"4.88","",7,"",,"",,""
"EB8","EB","3","ISCO",1998,12,22,16,"WINTER",356.7,4739.67,65,63,"",24,10,"",4.9,4,81,22,"",,"",,,"180","","","",,69,105,98,"",11.5,"",2,"",,,23,20.808,,,,,,"","",6,"",,"",,""
"WB3","WB","1","ISCO",1998,12,22,16,"WINTER",356.7,4739.67,112,109,"",42,28,"",9.2,8,91,30,"",,"",,,"580","","","",,72,183,176,"",82.4,"",2.3,"",,,43,14.127,,,,,,"","",10,"",,"",,""
"EB8","EB","6","ISCO",1998,12,22,22,"WINTER",356.9,4739.92,68,65,"",24,10,"",4.6,3,80,20,"",,"",,,"160","","","",,70,106,99,"",9.9,"",1.9,"",,,23,11.72,,,,,,"","",6,"",,"",,""
"WB3","WB","2","ISCO",1998,12,23,4,"WINTER",357.2,4740.17,112,110,"",41,27,"",8.4,7,90,28,"",,"",,,"750","","","",,72,202,195,"",99.8,"",1.6,"",,,46,7.644,,,,,,"","<RL",1,"",,"",,""
"EB8","EB","S","REG",1998,12,23,16,"WINTER",357.7,4740.67,67,65,"",25,11,"",4.1,3,80,22,"",,"",,,"","","","",,68,107,100,"",10,"",1.9,"",,,22,4.416,,,,,,"","",8,"",,"",,""
"WB3","WB","3","ISCO",1998,12,23,16,"WINTER",357.7,4740.67,115,112,"",42,28,"",7.9,7,92,28,"",,"",,,"730","","","",,74,202,194,"",103,"",1.4,"",,,46,4.586,,,,,,"","<RL",4,"",,"",,""
"EB8","EB","9","ISCO",1998,12,25,16,"WINTER",359.7,4742.67,67,64,"",24,10,"",4.1,3,82,23,"",,"",,,"140","","","",,69,107,100,"",7.1,"",1.7,"",,,22,2.01,,,,,,"","",6,"",,"",,""
"WB3","WB","7","ISCO",1998,12,25,16,"WINTER",359.7,4742.67,110,108,"",42,28,"",7.4,6,91,31,"",,"",,,"640","","","",,70,195,188,"",92.6,"",1.2,"",,,43,2.038,,,,,,"","<RL",2,"",,"",,""
"EB8","EB","11","ISCO",1998,12,27,16,"WINTER",361.7,4744.67,62,59,"",23,10,"",3.8,3,82,24,"",,"",,,"100","","","",,67,110,103,"",3.4,"",1.5,"",,,22,1.302,,,,,,"","",6,"",,"",,""
"WB3","WB","11","ISCO",1998,12,27,16,"WINTER",361.7,4744.67,111,109,"",42,28,"",7.7,6,94,33,"",,"",,,"540","","","",,72,192,185,"",85.5,"",1.1,"",,,42,1.444,,,,,,"","<RL",5,"",,"",,""
"EB8","EB","S","REG",1998,12,29,11,"WINTER",363.5,4746.46,66,64,"",23,10,"",3.6,2,83,26,"",,"",,,"100","","49","",0.12,67,113,106,"",2.5,"",1.6,"",0.6,,23,1.444,,6.23,5.52,,,"","<RL",3,"",,"",2.5,""
"EB8","EB","S","REP",1998,12,29,11,"WINTER",363.5,4746.46,65,63,"",23,9,"",3.6,2,84,20,"",,"",,,"110","","50","",0.54,74,121,113,"",6.6,"",,"",,,23,1.444,,,,,,"","<RL",3,"",,"",,""
"WB3","WB","S","REG",1998,12,29,11,"WINTER",363.5,4746.46,109,106,"",41,27,"",9.7,8,97,33,"",,"",,,"530","","121","",1.29,74,193,185,"",82.9,"",1.4,"",0.5,,42,1.642,,1.31,4.88,,,"","<RL",2,"",,"",2.5,""
"EB8","EB","S","REG",1999,1,5,11,"WINTER",5.46,4753.46,63,61,"",23,10,"",4.1,3,78,22,"",1.8,"<DL",1.4,,"94","","","",0.1,65,108,101,"",4.4,"",1.9,"",1.1,3.7,22,3.029,,7.24,5.3,,5.61,"","",,"",,"",1.5,""
"WB3","WB","S","REG",1999,1,5,11,"WINTER",5.46,4753.46,109,107,"",43,29,"",8.9,8,90,29,"",2.3,"<DL",1.4,,"530","","","",1.3,71,190,183,"",91.8,"",1.5,"",1.1,-7.9,41,2.293,,3.02,4.9,,4.84,"","",,"",,"",3.7,""
"EB8","EB","S","REG",1999,1,12,11,"WINTER",12.46,4760.46,61,59,"",23,11,"",3.8,3,75,22,"",1.8,"<DL",1.4,,"110","","","",0.17,62,107,101,"",4.5,"",1.7,"",0.6,5.6,21,3.935,2.75,3.95,5.3,5.56,5.43,"","",,"",,"",1,""
"EB8","EB","S","REP",1999,1,12,11,"WINTER",12.46,4760.46,61,59,"",22,10,"",3.8,3,75,21,"",1.7,"<DL",1.4,,"120","","","",0.6,63,107,100,"",4.3,"",1.7,"",0.6,-1.4,21,3.935,2.57,,,5.59,5.41,"5.40","",,"",,"",,""
"WB3","WB","S","REG",1999,1,12,11,"WINTER",12.46,4760.46,109,106,"",43,30,"",8.7,7,87,29,"",2.2,"<DL",1.4,,"850","","","",1.55,68,206,199,"",115,"",1.1,"",0.6,-12.6,46,3.482,12.9,1.32,4.8,4.89,4.85,"","",,"",,"",5.2,""
"WB3","WB","4","ISCO",1999,1,12,16,"WINTER",12.67,4760.67,106,104,"",43,30,"",7.4,6,90,31,"",2.5,"<DL",1.4,,"460","","","",,68,193,186,"",85,"",1,"",,-9.7,41,3.199,10,,,5,4.95,"","",,"",,"",,""
"WB3","WB","5","ISCO",1999,1,12,16,"WINTER",12.67,4760.67,102,99,"",39,26,"",9.7,8,83,27,"",2.1,"<RL",3.32,,"460","","","",,65,181,174,"",75.2,"",1.3,"",,-9.4,39,3.199,11,,,4.96,4.91,"","",,"",,"",,""
"WB3","WB","6","ISCO",1999,1,12,16,"WINTER",12.67,4760.67,108,105,"",41,28,"",10.2,9,84,26,"",2.1,"<DL",1.4,,"980","","","",,67,218,211,"",116,"",1.4,"",,-13.6,48,3.199,14.5,,,4.84,4.78,"","",,"",,"",,""
"WB3","WB","7","ISCO",1999,1,12,16,"WINTER",12.67,4760.67,110,108,"",42,29,"",8.9,8,86,27,"",2.3,"<DL",1.4,,"900","","","",,68,209,202,"",115,"",1.3,"",,-12.6,47,3.199,14.8,,,4.83,4.78,"","",,"",,"",,""
"WB3","WB","9","ISCO",1999,1,15,8,"WINTER",15.33,4763.33,112,109,"",44,30,"",7.9,7,87,29,"",2.3,"<DL",1.4,,"620","","","",,68,195,188,"",96.2,"",1.1,"",,-12.9,43,2.208,15.5,,,4.81,4.81,"","",,"",,"",,""
"WB3","WB","10","ISCO",1999,1,15,16,"WINTER",15.67,4763.67,94,92,"",36,26,"",10.2,9,70,24,"",1.8,"<DL",1.4,,"510","","","",,54,165,159,"",77.8,"",1.5,"",,-10.4,37,20.355,15.1,,,4.82,4.8,"","",,"",,"",,""
"WB3","WB","11","ISCO",1999,1,16,0,"WINTER",16,4764,100,98,"",40,27,"",25.8,25,70,10,"",1.7,"",20.5,,"960","","","",,70,228,221,"",103,"",2.9,"",,-15.4,52,,24,,,4.62,4.6,"","",,"",,"",,""
"WB3","WB","12","ISCO",1999,1,16,8,"WINTER",16.33,4764.33,107,104,"",43,29,"",18.4,17,72,13,"",1.8,"",9.97,,"1,000","","","",,69,233,226,"",110,"",2.1,"",,-16.6,51,35.388,21.9,,,4.66,4.65,"","",,"",,"",,""
"WB3","WB","14","ISCO",1999,1,17,0,"WINTER",17,4765,109,106,"",44,30,"",14.1,13,76,17,"",1.9,"<RL",2.77,,"950","","","",,69,219,212,"",113,"",1.7,"",,-12.8,49,,20,,,4.7,4.7,"","",,"",,"",,""
"WB3","WB","19","ISCO",1999,1,18,16,"WINTER",18.67,4766.67,112,110,"",44,30,"",11.5,10,80,20,"",2.1,"<DL",1.4,,"830","","","",,69,208,201,"",109,"",1.4,"",,-15.5,46,5.322,17.4,,,4.76,4.73,"","",,"",,"",,""
"WB3","WB","20","ISCO",1999,1,19,0,"WINTER",19,4767,104,101,"",42,28,"",12.3,11,78,18,"",1.9,"<DL",1.4,,"710","","","",,70,190,183,"",93.4,"",1.7,"",,-17.1,43,,17,,,4.77,4.71,"","",,"",,"",,""
"WB3","WB","21","ISCO",1999,1,19,8,"WINTER",19.33,4767.33,110,108,"",43,30,"",14.8,14,74,16,"",1.8,"<DL",1.4,,"990","","","",,67,220,213,"",108,"",2.1,"",,-20.7,50,43.597,21.9,,,4.66,4.64,"","",,"",,"",,""
"WB3","WB","23","ISCO",1999,1,20,0,"WINTER",20,4768,108,106,"",44,31,"",12.8,12,75,16,"",1.9,"<DL",1.4,,"1,100","","","",,68,216,209,"",109,"",1.7,"",,-16.9,48,,19.1,,,4.72,4.68,"","",,"",,"",,""
"WB3","WB","24","ISCO",1999,1,20,8,"WINTER",20.33,4768.33,109,106,"",44,30,"",12.5,11,76,17,"",1.9,"<DL",1.4,,"1,000","","","",,68,216,209,"",109,"",1.7,"",,-12.2,47,10.786,18.2,,,4.74,4.69,"","",,"",,"",,""
"EB8","EB","S","REG",1999,1,20,10,"WINTER",20.42,4768.42,56,54,"",21,9,"",5.6,4,67,13,"",1.5,"<DL",1.4,,"170","","92","",0.2,62,93,87,"",5.7,"",2,"<RL",0.4,-2.4,21,10.673,4.68,2.63,5.3,5.33,5.22,"","",,"",,"",1.9,""
"WB3","WB","S","REG",1999,1,20,10,"WINTER",20.42,4768.42,109,107,"",43,30,"",12.3,11,77,20,"",2,"<DL",1.4,,"900","","182","",1.5,66,216,209,"",110,"",1.6,"<RL",0.4,-11.8,48,10.135,19.5,0.7,4.7,4.71,4.69,"","",,"",,"",2.5,""
"WB3","WB","S","REP",1999,1,20,10,"WINTER",20.42,4768.42,107,104,"",43,28,"",12.3,11,76,11,"",1.9,"",,,"910","","187","",,75,220,212,"",114,"",1.6,"<RL",0.4,-15.4,48,10.135,16.6,,,4.78,4.69,"4.70","",,"",,"",,""
"WB3","WB","14","ISCO",1999,1,22,0,"WINTER",22,4770,96,94,"",39,27,"",13.3,12,70,13,"",1.8,"<DL",1.4,,"990","","","",,66,187,180,"",83.3,"",2.5,"",,-14.8,48,,20.9,,,4.68,4.31,"","",,"",,"",,""
"WB3","WB","17","ISCO",1999,1,22,0,"WINTER",22,4770,99,96,"",42,29,"",11.3,10,74,16,"",1.9,"<DL",1.4,,"980","","","",,67,184,177,"",85.9,"",1.9,"",,-11.2,47,,17.4,,,4.76,4.76,"","",,"",,"",,""
"WB3","WB","15","ISCO",1999,1,22,8,"WINTER",22.33,4770.33,98,95,"",41,28,"",12.3,11,71,14,"",1.8,"<DL",1.4,,"990","","","",,67,186,179,"",86.6,"",2.4,"",,-13.2,48,4.501,19.1,,,4.72,4.74,"","",,"",,"",,""
